title,category,reward
버튼 하나로 완성되는 완벽한 홈카페I '밀크티메이커'로 바리스타 음료를,테크·가전,1723%
터치패드 퓨전 키보드 - 모키보 (화이트 스페셜 에디션),테크·가전,1720%
"[2.3억 펀딩] 당신의 반려청소기 살균, 흡입, 물걸레 작스모던화이트!",테크·가전,1719%
적정기술로 일상용품을 살균하는 UVC LED 살균기 | 퓨리라이트,테크·가전,1717%
"[교체 5분컷] 블루라이트가 사라진 내 방, LED 교체만으로 가능해?",테크·가전,1717%
"매일 쓰는 콘택트렌즈, 초음파세척+UV살균 한번에 끝! [AG렌즈세척기]",테크·가전,1715%
청소에 대한 지금 시대의 정답. 트윈버드 TB70 무선청소기.,테크·가전,1714%
애플이 인증한 올인원 충전기! 라이트닝/C타입 케이블과 배터리를 하나로!,테크·가전,1713%
캡슐과 원두가루 모두 사용 가능한 원터치 휴대용 '자동 커피머신기',테크·가전,1712%
"나만의 변기 처방제ㅣ세균, 냄새까지 잡아주는 [엑타코 알약로봇 UV7]",테크·가전,1704%
"스피커인데, 나만 들을 수 있다고? 초지향성 스피커, 에스레이 두둥등장!",테크·가전,1704%
[4차앵콜]서포터 인증! 뱃살 걱정끝! 아무도 모르게 복근운동 중!,테크·가전,1699%
"99.9%살균? 싹다넣어ㅣ핸드폰부터 퍼프, 차키까지 알록 UVC쉴드박스",테크·가전,1695%
또 깨졌니? 난 범퍼가 지켜주는데 <안파 거북이 강화유리 필름>,테크·가전,1693%
"[43mm 드라이버] 내 귀를 위한 최고의 사치, B&W PX 시리즈",테크·가전,1692%
4만원대 만나는 진정한 아웃도어 스피커! #Eco Drift Plus,테크·가전,1690%
[투시 화장품 냉장고] 더운 여름 당신의 화장품은 안전하신가요?,테크·가전,1684%
과속? 꼼짝마! 캐치올 hud가 안전운전을 도와드릴께요!,테크·가전,1684%
"re:air(리에어), 자연 가습과 제습을 한번에!",테크·가전,1683%
앵콜! 크리에이터들을 위한 초소형 고음질 스마트폰 무선 핀마이크,테크·가전,1683%
휴대폰액정필름/나노액체코팅/100%독일생산/9H+강도,테크·가전,1678%
[똑똑한 ESL텀블러] 음식의 맛과 온도를 찾아 데워드립니다.,테크·가전,1677%
[스마트링 유목민 주목] 슬림하게 다 넣었다 4in1! 에르고미 허큘리스,테크·가전,1677%
[글로벌 15억] 무선충전과 수납을 동시에? 내손안의 데스크 '네스트',테크·가전,1669%
실내와 실외 공기정보를 동시에! IoT 탑재한 스마트한 공기질 측정기,테크·가전,1669%
앵콜! 무선충전과 6가지 기능을 카드안에! 외출여행출장 필수템 케이블카드,테크·가전,1666%
<팬톤 파워뱅크> 15W 고속멀티무선충전+거치대+디자인을 모두 갖추다!,테크·가전,1661%
짝꿍 - 너와 함께라 좋은 꼬꼬미 태블릿(스마트폰 겸용) 거치대,테크·가전,1659%
[당신이 있는 그 곳 숲세권] 수피로 즐기는 이상적인 나만의 에어테라피!,테크·가전,1657%
"당은 낮추고 쌀맛은 그대로,건강은 UP! 건강한 쌀라이프,럭셔스 저당밥솥",테크·가전,1652%
사고에 강하다! 특허출원한 기술로 캐치한 영상 누락 없는 블랙박스!,테크·가전,1647%
[글로벌 26억펀딩] 1만원대 6in1만능케이블 inCharge6,테크·가전,1646%
[클란티 휴대용 전해수기] 이렇게 예쁜 니가? 소독&살균을 한다고?,테크·가전,1644%
이면지 활용의 끝판왕 RE-PAD - 착한 문화 캠페인.,테크·가전,1643%
[여름준비끝] 3단 높이조절과 리모컨으로 자유롭게! 선 넘은 선풍기,테크·가전,1643%
올여름필수템ㅣ5만원대에 삶의질 급상승! 발열 걱정 없는 무드등 제습기,테크·가전,1639%
블렌더의 역사를 바꾸는 언발란스 믹서기 #aio 언발란스 진공 블렌더!,테크·가전,1635%
"[3.8억 앵콜] ""청소가 쉬워져요"" 3만원 대 무선 핸디형 청소기",테크·가전,1633%
여름에도 이불덮고 주무세요ㅣ가성비 특갑의 사계절 기능성 매트 '닥터매트',테크·가전,1633%
[모두의 로망] 악기연주에 도전하라! '올인원 악보+악기 패키지',테크·가전,1632%
"[이시원의 암기펜] 영어 공부, 이제 다른 방법을 찾아봐야하지 않을까요?",테크·가전,1629%
선풍기 날개가 두 개인 휴대용 선풍기,테크·가전,1623%
전후좌우 판단하여 사각지대가 없는 [폰터스]4채널 블랙박스를 이 가격에?,테크·가전,1621%
[만족도 4.4점/2차앵콜] 7만원대 퀄컴칩셋+보조배터리 탑재 무선이어폰,테크·가전,1618%
"밀폐된 차, 환기 못한 방 모두ㅣ필터 스펙 인증이 다른 공기청정기#제이코",테크·가전,1616%
"[1년만의 앵콜] 생리컵 소독 시간 2분, 양치보다 빠르고 간편하게",테크·가전,1615%
나만의 스마트폰 영화관 '디쉬 & 캡' 그리고 고속무선충전 '닷-C',테크·가전,1614%
병에 스피커를 올리면 음악이 예술이 된다 : 코르크라이트,테크·가전,1606%
공간을 특별하게! 가벼운 무선 다용도 오브제 핸디청소기 Gwell-G3,테크·가전,1605%
"<1.9억 앵콜> 수돗물만으로 살균&탈취가 가능하니까, 생활 방역 끝!",테크·가전,1605%
[마지막 앵콜] 글로벌52억! 레이저 커터/각인기의 끝판왕 Cubiio2,테크·가전,1605%
세계최초 우퍼 ON!! OFF!!가 가능한 블루투스 우퍼이어셋 - 디버즈,테크·가전,1604%
[레드닷모바일] 고속충전+고속데이터 전송 지원! 4세대 마그네틱 케이블,테크·가전,1604%
"[3415% 앵콜] 피로한 눈이 상쾌,촉촉해지고 잠도 잘오는 눈찜질기~",테크·가전,1604%
[1402% 앵콜 펀딩] hohem iSteady Pro4 액션캠 짐벌,테크·가전,1603%
"미세먼지, 아이 어떻게 케어하세요? 유모차 공기청정커버로 안심케어하세요",테크·가전,1602%
[4차 앵콜] 접으면 단패드! 펼치면 장패드! 폴더블 고속충전 마우스패드,테크·가전,1600%
"(앵콜)글로벌 18억! 타자기 키보드 페나, 머스타드 옐로우 스페셜에디션",테크·가전,1594%
나의 생활이 더욱 스마트 해지는 디바이스 Hey+ 스마트 워치,테크·가전,1592%
[미니멀 램프 라이프] 플래쉬 라이트를 사용하는 11가지 방법,테크·가전,1591%
[앵콜펀딩] 현존하는 보조배터리 최신 프리미엄 기술을 여기에 담았다!,테크·가전,1584%
"[글로벌 거래액 8,500억] 필터 교체없이 세척하는 공기청정기! 에어독",테크·가전,1581%
"[한국공식런칭] 브이로그시대 필수템 ""아카소""",테크·가전,1580%
[모니터받침대 끝판왕] 화이트출시!! 블루투스 스피커+고속무선충전+USB,테크·가전,1580%
[평점 5점 스마트 빔프 마지막 앵콜] 휴대폰 연결없이 넷플릭스 본다?,테크·가전,1574%
